full_text,label,source,keyword
"Apa pengaruh Backing 1 Surya Paloh, Aktor sebaliknya gagal, Ahy jadi wak Anies, padahal janjinya wakil Ahy bakal menjadi calon wakil tunggal, otomatis Amien Rais bakal diusung, jujur ​​saja, saya tak tahu apa yang sedang terjadi saat ini.",negative,twitter,
"Bahkan, Prabowo yang menari dan bernyanyi Anies, sampai jumpa Jis, malah lebih parah lagi",negative,twitter,
"Bahkan, Prabowo yang menari dan bernyanyi Anies, sampai jumpa Jis, malah lebih parah lagi",negative,twitter,
"Bahkan, Prabowo yang menari dan bernyanyi Anies, sampai jumpa Jis, malah lebih parah lagi",negative,twitter,
"Karya Abah Anies, Banyak Hoax yang Bilang Jis Dibatalkan, Wajar Banyak Pihak yang Gagal Kampanye Jis, Baliho Besar Abah Anies Tayang ke Seluruh Indonesia kumpulakbarjis01 Berani Ganti Jisber1",negative,twitter,
mahakarya abah anies banyak hoax bilang jis batal wajar sih banyak pihak gagal kampanye jis baliho besar abah anies siar seluruh indonesia kumpulakbarjis01 ber1beraniberubah jisber1,negative,twitter,
"Karya Abah Anies, Banyak Hoax yang Bilang Jis Dibatalkan, Wajar Banyak Pihak yang Gagal Kampanye Jis, Baliho Besar Abah Anies Tayang ke Seluruh Indonesia kumpulakbarjis01 Berani Ganti Jisber1",negative,twitter,
habis ngancam maksa ahy ngancam bubarin koalisi stlah anies mau ambil cak imin ancam gagal ngamuk2 fitnah anies pulasampah,negative,twitter,
habis ngancam maksa ahy ngancam bubarin koalisi stlah anies mau ambil cak imin ancam gagal ngamuk2 fitnah anies pulasampah,negative,twitter,
habis ngancam maksa ahy ngancam bubarin koalisi stlah anies mau ambil cak imin ancam gagal ngamuk2 fitnah anies pulasampah,negative,twitter,
"Tadi saya tanya mau pilih Anies, tapi nggak menang lho, itu semua milikmu lho, kalau kosong yang kanan yang menang, yang jelek akhirnya kaget kalau ternyata Anies yang menang.",negative,twitter,
"Tadi saya tanya mau pilih Anies, tapi nggak menang lho, itu semua milikmu lho, kalau kosong yang kanan yang menang, yang jelek akhirnya kaget kalau ternyata Anies yang menang.",negative,twitter,
tdi aku tanya pilih anies kan ksong mnang tau semua punya sendiri tau kalau kosong menang pihak benar akhir pihak buruk malah kaget kalau nyata anies mnang,negative,twitter,
"Ah kayaknya paslonnya gak sama Bowo, ganjarannya Anies, sistemnya pakai calo, semua tak perlu terlalu memuja salah satu paslon jelek di akhirat nanti, pos hisab",negative,twitter,
"Ah kayaknya paslonnya gak sama Bowo, ganjarannya Anies, sistemnya pakai calo, semua tak perlu terlalu memuja salah satu paslon jelek di akhirat nanti, pos hisab",negative,twitter,
"Ah kayaknya paslonnya gak sama Bowo, ganjarannya Anies, sistemnya pakai calo, semua tak perlu terlalu memuja salah satu paslon jelek di akhirat nanti, pos hisab",negative,twitter,
"Mending langsung pilih reward ke Pranowo kalau Anies Baswedan gagal, menurut saya lebih hemat",negative,twitter,
"Mending langsung pilih reward ke Pranowo kalau Anies Baswedan gagal, menurut saya lebih hemat",negative,twitter,
"Mending langsung pilih reward ke Pranowo kalau Anies Baswedan gagal, menurut saya lebih hemat",negative,twitter,
Indonesia butuh sosok pemimpin Anies yang gagal membalas selama bukan Prabowo,negative,twitter,
Indonesia butuh sosok pemimpin Anies yang gagal membalas selama bukan Prabowo,negative,twitter,
Indonesia butuh sosok pemimpin Anies yang gagal membalas selama bukan Prabowo,negative,twitter,
"Kalau bingung soal Milu 2024 gampang gan, paslonnya cuma 2 Anies, Imin Ganjar Mahfud yang mana sayang, nggak sama nepotisme Kak, nepotisme sahabat, korupsi, kolusi, tiga dosa besar demokrasi, produk Orde 98 yang mana yang dimusnahkan kawan-kawan mahasiswa?",negative,twitter,
kapai bingung milu 2024 gampang kak cuma 2 paslon anies imin ganjar mahfud satu mana sayang no sama nepotisme kak nepotisme teman korupsi kolusi tiga dosa besar demokrasi mana produk orba tahun 98 hancur sodara2 mahasiswa,negative,twitter,
kapai bingung milu 2024 gampang kak cuma 2 paslon anies imin ganjar mahfud satu mana sayang no sama nepotisme kak nepotisme teman korupsi kolusi tiga dosa besar demokrasi mana produk orba tahun 98 hancur sodara2 mahasiswa,negative,twitter,
"Anda memilih politik secara berbeda, lalu bagaimana jika Anies menjadi jelek, coba lagi, pujilah langit Anda yang rumit",negative,twitter,
"Anda memilih politik secara berbeda, lalu bagaimana jika Anies menjadi jelek, coba lagi, pujilah langit Anda yang rumit",negative,twitter,
"Anda memilih politik secara berbeda, lalu bagaimana jika Anies menjadi jelek, coba lagi, pujilah langit Anda yang rumit",negative,twitter,
"Proses pencalonan Anies sempurna, tidak main-main dengan pengaturan apa pun, dia orang yang tangguh, tidak mau mendengarkan usulan partai pengusungnya, dan alhamdulillah, Insya Allah saya yakin akan mengajukannya dengan benar.",negative,twitter,
"Proses pencalonan Anies sempurna, tidak main-main dengan pengaturan apa pun, dia orang yang tangguh, tidak mau mendengarkan usulan partai pengusungnya, dan alhamdulillah, Insya Allah saya yakin akan mengajukannya dengan benar.",negative,twitter,
anies memang sempurna proses pencalonannyatidak tabrak atur apapunbeliau orang kakumau dengar saran2 partai pendukungnyadan alhamdulillah insya allah cak imin pasang tepat,negative,twitter,
pas anies gagal switch ganjar punya visi jelas vibe oke biar prabowo drama,negative,twitter,
pas anies gagal switch ganjar punya visi jelas vibe oke biar prabowo drama,negative,twitter,
pas anies gagal switch ganjar punya visi jelas vibe oke biar prabowo drama,negative,twitter,
"benarkah kalian dukung saya, saya tidak pernah menuduh orang-orang di media sosial berdoa yang buruk, orang-orang yang mendukung capres seperti tidak jika itu adalah bendera palsu yang akan menjatuhkan elektabilitas Anies.",negative,twitter,
benar bang dukung amin mah enggak pernah ngebungkam orang sosmed ngedoain jelek orang dukung capres kayak enggak deh kalo mungkin false flag buat ngejatuhin elektabilitas anies,negative,twitter,
benar bang dukung amin mah enggak pernah ngebungkam orang sosmed ngedoain jelek orang dukung capres kayak enggak deh kalo mungkin false flag buat ngejatuhin elektabilitas anies,negative,twitter,
pasca pilkada DKI 2017 timeline kali konten jelek jelek Anies mulai wan abud lem aibon kali item dp 0 formula e patung bambu 550 juta jadi kaget melihat warga Kali tiba-tiba amnesia atas apa yang dilakukan Anies saat menjadi Gubernur DKI,negative,twitter,
pasca pilkada DKI 2017 timeline kali konten jelek jelek Anies mulai wan abud lem aibon kali item dp 0 formula e patung bambu 550 juta jadi kaget melihat warga Kali tiba-tiba amnesia atas apa yang dilakukan Anies saat menjadi Gubernur DKI,negative,twitter,
pasca pilkada DKI 2017 timeline kali konten jelek jelek Anies mulai wan abud lem aibon kali item dp 0 formula e patung bambu 550 juta jadi kaget melihat warga Kali tiba-tiba amnesia atas apa yang dilakukan Anies saat menjadi Gubernur DKI,negative,twitter,
Buruk atau tidaknya prestasi Anies masih tinggi? Semua calon presiden Anies memang terbaik,negative,twitter,
Buruk atau tidaknya prestasi Anies masih tinggi? Semua calon presiden Anies memang terbaik,negative,twitter,
jelek apa prestasi anies tetap tinggi semua capres anies memang best,negative,twitter,
agama ajar baik kalian 02 licik jujur bohong benci munafik halal segala cara kkn orang nama anies kalian keroyok presiden sih lurah kelen pakai lawa,negative,twitter,
"ajar agama yang baik, kamu 02 licik, jujur, bohong, benci, munafik, halal, segala cara ya, orang yang namanya Anies, kamu mengeroyok presiden, kepala desanya kelen, dia pakai lawa",negative,twitter,
"ajar agama yang baik, kamu 02 licik, jujur, bohong, benci, munafik, halal, segala cara ya, orang yang namanya Anies, kamu mengeroyok presiden, kepala desanya kelen, dia pakai lawa",negative,twitter,
"kalau anies gagal di pilpres, format kampanyenya ngotot anies jangan pakai dangdut, mulai dangdut, politik uang jadi menggila, padahal saya membayangkan calon bupati, calon model kampanyenya keren banget",negative,twitter,
"kalau anies gagal di pilpres, format kampanyenya ngotot anies jangan pakai dangdut, mulai dangdut, politik uang jadi menggila, padahal saya membayangkan calon bupati, calon model kampanyenya keren banget",negative,twitter,
"kalau anies gagal di pilpres, format kampanyenya ngotot anies jangan pakai dangdut, mulai dangdut, politik uang jadi menggila, padahal saya membayangkan calon bupati, calon model kampanyenya keren banget",negative,twitter,
haha kapok kapan anies buat standart tinggi pilpres lanjut,negative,twitter,
"haha, kapan Anies akan merelakan standar tinggi untuk pilpres mendatang?",negative,twitter,
"haha, kapan Anies akan merelakan standar tinggi untuk pilpres mendatang?",negative,twitter,
dukung gibran gera indonesia sama anies baswedan kecele deh,negative,twitter,
Mendukung Gibran Gera Indonesia dan Anies Baswedan sungguh memalukan,negative,twitter,
Mendukung Gibran Gera Indonesia dan Anies Baswedan sungguh memalukan,negative,twitter,
lewati ibadah anies,negative,twitter,
lewati ibadah anies,negative,twitter,
skip sembah anies,negative,twitter,
gen sekarang butuh teladan lihat anies kalau cuma dakwah gugel lengkap kata,negative,twitter,
gen sekarang butuh teladan lihat anies kalau cuma dakwah gugel lengkap kata,negative,twitter,
"Generasi sekarang butuh teladan, lihat Anies, jika hanya menggunakan dakwah gugel lengkap dengan kata-katanya",negative,twitter,
"Jika Anda mendukung 02, jangan pernah serang Abah Anies, kemungkinan besar Anda akan memilih TPS 01",negative,twitter,
"Jika Anda mendukung 02, jangan pernah serang Abah Anies, kemungkinan besar Anda akan memilih TPS 01",negative,twitter,
kalau dukung 02 enggak pernah serang abah anies mungkin besar pilih 01 bilik suara,negative,twitter,
bakal jadi timbang cost benefit analysis milu ikut kalo kampanye enggak effort kayak begini menang kapai cape2 ngadain acara model desak anies terus bayar komisi illustrator mending uang buat bayar influencer kalo enggak mau kayak begini pls vote,negative,twitter,
"akan menimbang analisis biaya-manfaat, bergabunglah jika kampanye tidak melakukan upaya seperti ini, apakah tidak cukup untuk membayar acara modeling, bersikeras anies terus membayar komisi ilustrator, daripada membayar influencer, jika Anda tidak ingin melakukannya seperti ini, silakan pilih",negative,twitter,
"akan menimbang analisis biaya-manfaat, bergabunglah jika kampanye tidak melakukan upaya seperti ini, apakah tidak cukup untuk membayar acara modeling, bersikeras anies terus membayar komisi ilustrator, daripada membayar influencer, jika Anda tidak ingin melakukannya seperti ini, silakan pilih",negative,twitter,
"Sama imbalannya cuma ngomong, apa kabar ha ha ha ha ha ha ha ha ha ha ha",negative,twitter,
"Sama imbalannya cuma ngomong, apa kabar ha ha ha ha ha ha ha ha ha ha ha",negative,twitter,
"Sama imbalannya cuma ngomong, apa kabar ha ha ha ha ha ha ha ha ha ha ha",negative,twitter,
Anies mendesak agar hal itu dijadikan demonstrasi kezaliman Jokowi,negative,twitter,
desak anies ubah jadi demo tirani jokowi,negative,twitter,
Anies mendesak agar hal itu dijadikan demonstrasi kezaliman Jokowi,negative,twitter,
"Ganteng banget hahaha, perwakilan semua orang Anies jadi bahan lelucon",negative,twitter,
"Ganteng banget hahaha, perwakilan semua orang Anies jadi bahan lelucon",negative,twitter,
"Ganteng banget hahaha, perwakilan semua orang Anies jadi bahan lelucon",negative,twitter,
ahok kuda liar batal koalisi anies ganjar putar,negative,twitter,
Kuda liar Ahok batalkan koalisi Anies untuk membalas,negative,twitter,
Kuda liar Ahok batalkan koalisi Anies untuk membalas,negative,twitter,
"Kakak Anies ini pintar menjual agama padahal negaranya bukan hanya Islam, kan? Latar belakang Amin adalah Islam. Lihat saja masa kepemimpinan Anies di Jakarta, banyak orang yang diberi izin membangun rumah ibadah, gan, sudah lihat.",negative,twitter,
"Kakak Anies ini pintar menjual agama padahal negaranya bukan hanya Islam, kan? Latar belakang Amin adalah Islam. Lihat saja masa kepemimpinan Anies di Jakarta, banyak orang yang diberi izin membangun rumah ibadah, gan, sudah lihat.",negative,twitter,
abang anies pintar terlalu jual agama padahal negara bukan cuman islam doang kan memang amin background nya islamilu lihat noh masa pimpin anies jakarta banyak asih izin buat bangun rumah ibadah agama kok abang02 yaudah lihat,negative,twitter,
tidak timm semua wowo semua anies,negative,twitter,
tidak timm semua wowo semua anies,negative,twitter,
bukan timm all wowo all anies,negative,twitter,
memang apa sih kerja anies 5 tahun kemarin jakarta banjir tambah bangun enggak signifikan rasa,negative,twitter,
memang apa sih kerja anies 5 tahun kemarin jakarta banjir tambah bangun enggak signifikan rasa,negative,twitter,
memang apa sih kerja anies 5 tahun kemarin jakarta banjir tambah bangun enggak signifikan rasa,negative,twitter,
sekarang berantas nabi palsu anies baswedan,negative,twitter,
Kini memberantas nabi palsu Anies Baswedan,negative,twitter,
Kini memberantas nabi palsu Anies Baswedan,negative,twitter,
Ada kekurangan uang yang berasal dari penilep,negative,twitter,
Ada kekurangan uang yang berasal dari penilep,negative,twitter,
Ada kekurangan uang yang berasal dari penilep,negative,twitter,
janji kasih uang saku konsumsi transport sepi unjung apa,negative,twitter,
janji kasih uang saku konsumsi transport sepi unjung apa,negative,twitter,
berjanji memberikan uang saku untuk konsumsi transportasi saat berkunjung atau berkunjung,negative,twitter,
stop tipu2 gelar tikar ganjar tabrak prof mahfud sepi minat kalah jauh desak anies rakyat tau mana original mana tiru,negative,twitter,
stop tipu2 gelar tikar ganjar tabrak prof mahfud sepi minat kalah jauh desak anies rakyat tau mana original mana tiru,negative,twitter,
"berhenti menyontek, pegang matras, prof mahfud, kurang minat, apalagi, ajak anies, masyarakat tahu mana yang asli dan mana yang tiruan",negative,twitter,
Tim yang menolak kerja nyata bergabung dengan komplotan Anies hanya mengumbar janji manis,negative,twitter,
kan tim tolak karya nyata masuk geng anies cuma janji manis,negative,twitter,
Tim yang menolak kerja nyata bergabung dengan komplotan Anies hanya mengumbar janji manis,negative,twitter,
anies amien pernah 1 salah angin polusi 2 jakarta nomor 1 udara kotor dunia 3 tukang fitnah sebar hoax 4 mabuk 5 candu narkoba 6 buat onar 7 lacur harga diri 8 jilat 9 munafik 10 tukang tipu cuma janji malu 11 maling 12 jilat ludah,negative,twitter,
Anies Amien pernah 1 salah angin polusi 2 Jakarta nomor 1 udara kotor sedunia 3 tukang fitnah menyebarkan hoax 4 pemabuk 5 pecandu narkoba 6 membuat onar 7 pelacur harga diri 8 penjilat 9 munafik 10 penipu hanya menjanjikan aib 11 pencuri 12 jilat ludah,negative,twitter,
Anies Amien pernah 1 salah angin polusi 2 Jakarta nomor 1 udara kotor sedunia 3 tukang fitnah menyebarkan hoax 4 pemabuk 5 pecandu narkoba 6 membuat onar 7 pelacur harga diri 8 penjilat 9 munafik 10 penipu hanya menjanjikan aib 11 pencuri 12 jilat ludah,negative,twitter,
aktivis culi yang berbuat salah menolak cawapres ilegal untuk terlibat dalam praktik yang melanggar hak asasi manusia asalibukanprabowo asalibukan02 asalibukanprabowogibran menghimbau Anies surabaya selamat tahun baru imlek selamat hari pers,negative,twitter,
